#filename,assembly_ID,order,order_details,family,family_details,genus_species,number_of_specimen,stage,sample_location,sample_date,bloodfeeding
Simulated_assembly_73_iteration_60_n10000_mp60.fasta,Simulated_assembly_73_iteration_60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_73_iteration_65_n10000_mp65.fasta,Simulated_assembly_73_iteration_65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_73_iteration_70_n10000_mp70.fasta,Simulated_assembly_73_iteration_70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_73_iteration_75_n10000_mp75.fasta,Simulated_assembly_73_iteration_75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_73_iteration_80_n10000_mp80.fasta,Simulated_assembly_73_iteration_80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_73_iteration_85_n10000_mp85.fasta,Simulated_assembly_73_iteration_85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_73_iteration_90_n10000_mp90.fasta,Simulated_assembly_73_iteration_90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_74_iteration_0_n10000_original.fasta,Simulated_assembly_74_iteration_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_74_iteration_5_n10000_mp5.fasta,Simulated_assembly_74_iteration_5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_74_iteration_10_n10000_mp10.fasta,Simulated_assembly_74_iteration_10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_74_iteration_15_n10000_mp15.fasta,Simulated_assembly_74_iteration_15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_74_iteration_20_n10000_mp20.fasta,Simulated_assembly_74_iteration_20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_74_iteration_25_n10000_mp25.fasta,Simulated_assembly_74_iteration_25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_74_iteration_30_n10000_mp30.fasta,Simulated_assembly_74_iteration_30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_74_iteration_35_n10000_mp35.fasta,Simulated_assembly_74_iteration_35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_74_iteration_40_n10000_mp40.fasta,Simulated_assembly_74_iteration_40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_74_iteration_45_n10000_mp45.fasta,Simulated_assembly_74_iteration_45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_74_iteration_50_n10000_mp50.fasta,Simulated_assembly_74_iteration_50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_74_iteration_55_n10000_mp55.fasta,Simulated_assembly_74_iteration_55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_74_iteration_60_n10000_mp60.fasta,Simulated_assembly_74_iteration_60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_74_iteration_65_n10000_mp65.fasta,Simulated_assembly_74_iteration_65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_74_iteration_70_n10000_mp70.fasta,Simulated_assembly_74_iteration_70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_74_iteration_75_n10000_mp75.fasta,Simulated_assembly_74_iteration_75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_74_iteration_80_n10000_mp80.fasta,Simulated_assembly_74_iteration_80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_74_iteration_85_n10000_mp85.fasta,Simulated_assembly_74_iteration_85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_74_iteration_90_n10000_mp90.fasta,Simulated_assembly_74_iteration_90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_75_iteration_0_n10000_original.fasta,Simulated_assembly_75_iteration_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_75_iteration_5_n10000_mp5.fasta,Simulated_assembly_75_iteration_5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_75_iteration_10_n10000_mp10.fasta,Simulated_assembly_75_iteration_10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_75_iteration_15_n10000_mp15.fasta,Simulated_assembly_75_iteration_15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_75_iteration_20_n10000_mp20.fasta,Simulated_assembly_75_iteration_20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_75_iteration_25_n10000_mp25.fasta,Simulated_assembly_75_iteration_25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_75_iteration_30_n10000_mp30.fasta,Simulated_assembly_75_iteration_30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_75_iteration_35_n10000_mp35.fasta,Simulated_assembly_75_iteration_35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_75_iteration_40_n10000_mp40.fasta,Simulated_assembly_75_iteration_40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_75_iteration_45_n10000_mp45.fasta,Simulated_assembly_75_iteration_45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_75_iteration_50_n10000_mp50.fasta,Simulated_assembly_75_iteration_50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_75_iteration_55_n10000_mp55.fasta,Simulated_assembly_75_iteration_55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_75_iteration_60_n10000_mp60.fasta,Simulated_assembly_75_iteration_60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_75_iteration_65_n10000_mp65.fasta,Simulated_assembly_75_iteration_65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_75_iteration_70_n10000_mp70.fasta,Simulated_assembly_75_iteration_70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_75_iteration_75_n10000_mp75.fasta,Simulated_assembly_75_iteration_75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_75_iteration_80_n10000_mp80.fasta,Simulated_assembly_75_iteration_80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_75_iteration_85_n10000_mp85.fasta,Simulated_assembly_75_iteration_85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_75_iteration_90_n10000_mp90.fasta,Simulated_assembly_75_iteration_90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_76_iteration_0_n10000_original.fasta,Simulated_assembly_76_iteration_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_76_iteration_5_n10000_mp5.fasta,Simulated_assembly_76_iteration_5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_76_iteration_10_n10000_mp10.fasta,Simulated_assembly_76_iteration_10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_76_iteration_15_n10000_mp15.fasta,Simulated_assembly_76_iteration_15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_76_iteration_20_n10000_mp20.fasta,Simulated_assembly_76_iteration_20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_76_iteration_25_n10000_mp25.fasta,Simulated_assembly_76_iteration_25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_76_iteration_30_n10000_mp30.fasta,Simulated_assembly_76_iteration_30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_76_iteration_35_n10000_mp35.fasta,Simulated_assembly_76_iteration_35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_76_iteration_40_n10000_mp40.fasta,Simulated_assembly_76_iteration_40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_76_iteration_45_n10000_mp45.fasta,Simulated_assembly_76_iteration_45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_76_iteration_50_n10000_mp50.fasta,Simulated_assembly_76_iteration_50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_76_iteration_55_n10000_mp55.fasta,Simulated_assembly_76_iteration_55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_76_iteration_60_n10000_mp60.fasta,Simulated_assembly_76_iteration_60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_76_iteration_65_n10000_mp65.fasta,Simulated_assembly_76_iteration_65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_76_iteration_70_n10000_mp70.fasta,Simulated_assembly_76_iteration_70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_76_iteration_75_n10000_mp75.fasta,Simulated_assembly_76_iteration_75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_76_iteration_80_n10000_mp80.fasta,Simulated_assembly_76_iteration_80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_76_iteration_85_n10000_mp85.fasta,Simulated_assembly_76_iteration_85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_76_iteration_90_n10000_mp90.fasta,Simulated_assembly_76_iteration_90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_77_iteration_0_n10000_original.fasta,Simulated_assembly_77_iteration_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_77_iteration_5_n10000_mp5.fasta,Simulated_assembly_77_iteration_5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_77_iteration_10_n10000_mp10.fasta,Simulated_assembly_77_iteration_10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_77_iteration_15_n10000_mp15.fasta,Simulated_assembly_77_iteration_15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_77_iteration_20_n10000_mp20.fasta,Simulated_assembly_77_iteration_20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_77_iteration_25_n10000_mp25.fasta,Simulated_assembly_77_iteration_25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_77_iteration_30_n10000_mp30.fasta,Simulated_assembly_77_iteration_30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_77_iteration_35_n10000_mp35.fasta,Simulated_assembly_77_iteration_35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_77_iteration_40_n10000_mp40.fasta,Simulated_assembly_77_iteration_40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_77_iteration_45_n10000_mp45.fasta,Simulated_assembly_77_iteration_45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_77_iteration_50_n10000_mp50.fasta,Simulated_assembly_77_iteration_50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_77_iteration_55_n10000_mp55.fasta,Simulated_assembly_77_iteration_55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_77_iteration_60_n10000_mp60.fasta,Simulated_assembly_77_iteration_60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_77_iteration_65_n10000_mp65.fasta,Simulated_assembly_77_iteration_65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_77_iteration_70_n10000_mp70.fasta,Simulated_assembly_77_iteration_70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_77_iteration_75_n10000_mp75.fasta,Simulated_assembly_77_iteration_75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_77_iteration_80_n10000_mp80.fasta,Simulated_assembly_77_iteration_80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_77_iteration_85_n10000_mp85.fasta,Simulated_assembly_77_iteration_85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_77_iteration_90_n10000_mp90.fasta,Simulated_assembly_77_iteration_90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_78_iteration_0_n10000_original.fasta,Simulated_assembly_78_iteration_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_78_iteration_5_n10000_mp5.fasta,Simulated_assembly_78_iteration_5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_78_iteration_10_n10000_mp10.fasta,Simulated_assembly_78_iteration_10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_78_iteration_15_n10000_mp15.fasta,Simulated_assembly_78_iteration_15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_78_iteration_20_n10000_mp20.fasta,Simulated_assembly_78_iteration_20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_78_iteration_25_n10000_mp25.fasta,Simulated_assembly_78_iteration_25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_78_iteration_30_n10000_mp30.fasta,Simulated_assembly_78_iteration_30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_78_iteration_35_n10000_mp35.fasta,Simulated_assembly_78_iteration_35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_78_iteration_40_n10000_mp40.fasta,Simulated_assembly_78_iteration_40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_78_iteration_45_n10000_mp45.fasta,Simulated_assembly_78_iteration_45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_78_iteration_50_n10000_mp50.fasta,Simulated_assembly_78_iteration_50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_78_iteration_55_n10000_mp55.fasta,Simulated_assembly_78_iteration_55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_78_iteration_60_n10000_mp60.fasta,Simulated_assembly_78_iteration_60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_78_iteration_65_n10000_mp65.fasta,Simulated_assembly_78_iteration_65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_78_iteration_70_n10000_mp70.fasta,Simulated_assembly_78_iteration_70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_78_iteration_75_n10000_mp75.fasta,Simulated_assembly_78_iteration_75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_78_iteration_80_n10000_mp80.fasta,Simulated_assembly_78_iteration_80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_78_iteration_85_n10000_mp85.fasta,Simulated_assembly_78_iteration_85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_78_iteration_90_n10000_mp90.fasta,Simulated_assembly_78_iteration_90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_79_iteration_0_n10000_original.fasta,Simulated_assembly_79_iteration_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_79_iteration_5_n10000_mp5.fasta,Simulated_assembly_79_iteration_5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_79_iteration_10_n10000_mp10.fasta,Simulated_assembly_79_iteration_10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_79_iteration_15_n10000_mp15.fasta,Simulated_assembly_79_iteration_15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_79_iteration_20_n10000_mp20.fasta,Simulated_assembly_79_iteration_20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_79_iteration_25_n10000_mp25.fasta,Simulated_assembly_79_iteration_25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_79_iteration_30_n10000_mp30.fasta,Simulated_assembly_79_iteration_30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_79_iteration_35_n10000_mp35.fasta,Simulated_assembly_79_iteration_35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_79_iteration_40_n10000_mp40.fasta,Simulated_assembly_79_iteration_40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_79_iteration_45_n10000_mp45.fasta,Simulated_assembly_79_iteration_45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_79_iteration_50_n10000_mp50.fasta,Simulated_assembly_79_iteration_50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_79_iteration_55_n10000_mp55.fasta,Simulated_assembly_79_iteration_55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_79_iteration_60_n10000_mp60.fasta,Simulated_assembly_79_iteration_60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_79_iteration_65_n10000_mp65.fasta,Simulated_assembly_79_iteration_65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_79_iteration_70_n10000_mp70.fasta,Simulated_assembly_79_iteration_70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_79_iteration_75_n10000_mp75.fasta,Simulated_assembly_79_iteration_75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_79_iteration_80_n10000_mp80.fasta,Simulated_assembly_79_iteration_80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_79_iteration_85_n10000_mp85.fasta,Simulated_assembly_79_iteration_85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_79_iteration_90_n10000_mp90.fasta,Simulated_assembly_79_iteration_90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_80_iteration_0_n10000_original.fasta,Simulated_assembly_80_iteration_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_80_iteration_5_n10000_mp5.fasta,Simulated_assembly_80_iteration_5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_80_iteration_10_n10000_mp10.fasta,Simulated_assembly_80_iteration_10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_80_iteration_15_n10000_mp15.fasta,Simulated_assembly_80_iteration_15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_80_iteration_20_n10000_mp20.fasta,Simulated_assembly_80_iteration_20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_80_iteration_25_n10000_mp25.fasta,Simulated_assembly_80_iteration_25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_80_iteration_30_n10000_mp30.fasta,Simulated_assembly_80_iteration_30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_80_iteration_35_n10000_mp35.fasta,Simulated_assembly_80_iteration_35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_80_iteration_40_n10000_mp40.fasta,Simulated_assembly_80_iteration_40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_80_iteration_45_n10000_mp45.fasta,Simulated_assembly_80_iteration_45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_80_iteration_50_n10000_mp50.fasta,Simulated_assembly_80_iteration_50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_80_iteration_55_n10000_mp55.fasta,Simulated_assembly_80_iteration_55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_80_iteration_60_n10000_mp60.fasta,Simulated_assembly_80_iteration_60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_80_iteration_65_n10000_mp65.fasta,Simulated_assembly_80_iteration_65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_80_iteration_70_n10000_mp70.fasta,Simulated_assembly_80_iteration_70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_80_iteration_75_n10000_mp75.fasta,Simulated_assembly_80_iteration_75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_80_iteration_80_n10000_mp80.fasta,Simulated_assembly_80_iteration_80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_80_iteration_85_n10000_mp85.fasta,Simulated_assembly_80_iteration_85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_80_iteration_90_n10000_mp90.fasta,Simulated_assembly_80_iteration_90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_81_iteration_0_n10000_original.fasta,Simulated_assembly_81_iteration_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_81_iteration_5_n10000_mp5.fasta,Simulated_assembly_81_iteration_5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_81_iteration_10_n10000_mp10.fasta,Simulated_assembly_81_iteration_10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_81_iteration_15_n10000_mp15.fasta,Simulated_assembly_81_iteration_15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_81_iteration_20_n10000_mp20.fasta,Simulated_assembly_81_iteration_20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_81_iteration_25_n10000_mp25.fasta,Simulated_assembly_81_iteration_25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_81_iteration_30_n10000_mp30.fasta,Simulated_assembly_81_iteration_30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_81_iteration_35_n10000_mp35.fasta,Simulated_assembly_81_iteration_35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_81_iteration_40_n10000_mp40.fasta,Simulated_assembly_81_iteration_40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_81_iteration_45_n10000_mp45.fasta,Simulated_assembly_81_iteration_45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_81_iteration_50_n10000_mp50.fasta,Simulated_assembly_81_iteration_50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_81_iteration_55_n10000_mp55.fasta,Simulated_assembly_81_iteration_55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_81_iteration_60_n10000_mp60.fasta,Simulated_assembly_81_iteration_60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_81_iteration_65_n10000_mp65.fasta,Simulated_assembly_81_iteration_65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_81_iteration_70_n10000_mp70.fasta,Simulated_assembly_81_iteration_70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_81_iteration_75_n10000_mp75.fasta,Simulated_assembly_81_iteration_75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_81_iteration_80_n10000_mp80.fasta,Simulated_assembly_81_iteration_80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_81_iteration_85_n10000_mp85.fasta,Simulated_assembly_81_iteration_85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_81_iteration_90_n10000_mp90.fasta,Simulated_assembly_81_iteration_90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_82_iteration_0_n10000_original.fasta,Simulated_assembly_82_iteration_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_82_iteration_5_n10000_mp5.fasta,Simulated_assembly_82_iteration_5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_82_iteration_10_n10000_mp10.fasta,Simulated_assembly_82_iteration_10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_82_iteration_15_n10000_mp15.fasta,Simulated_assembly_82_iteration_15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_82_iteration_20_n10000_mp20.fasta,Simulated_assembly_82_iteration_20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_82_iteration_25_n10000_mp25.fasta,Simulated_assembly_82_iteration_25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_82_iteration_30_n10000_mp30.fasta,Simulated_assembly_82_iteration_30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_82_iteration_35_n10000_mp35.fasta,Simulated_assembly_82_iteration_35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_82_iteration_40_n10000_mp40.fasta,Simulated_assembly_82_iteration_40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_82_iteration_45_n10000_mp45.fasta,Simulated_assembly_82_iteration_45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_82_iteration_50_n10000_mp50.fasta,Simulated_assembly_82_iteration_50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_82_iteration_55_n10000_mp55.fasta,Simulated_assembly_82_iteration_55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_82_iteration_60_n10000_mp60.fasta,Simulated_assembly_82_iteration_60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_82_iteration_65_n10000_mp65.fasta,Simulated_assembly_82_iteration_65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_82_iteration_70_n10000_mp70.fasta,Simulated_assembly_82_iteration_70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_82_iteration_75_n10000_mp75.fasta,Simulated_assembly_82_iteration_75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_82_iteration_80_n10000_mp80.fasta,Simulated_assembly_82_iteration_80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_82_iteration_85_n10000_mp85.fasta,Simulated_assembly_82_iteration_85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_82_iteration_90_n10000_mp90.fasta,Simulated_assembly_82_iteration_90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_83_iteration_0_n10000_original.fasta,Simulated_assembly_83_iteration_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_83_iteration_5_n10000_mp5.fasta,Simulated_assembly_83_iteration_5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_83_iteration_10_n10000_mp10.fasta,Simulated_assembly_83_iteration_10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_83_iteration_15_n10000_mp15.fasta,Simulated_assembly_83_iteration_15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simulated_assembly_83_iteration_20_n10000_mp20.fasta,Simulated_assembly_83_iteration_20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
